sample_id,annotation_item_id,file_name,source,track,source_id,reference_coverage,reference_jaccard,semantic_risk_reasons
PHL1800_HL_0324,F0373,PHL1800_HL_0324.png,HL Dataset,positive,train_12497.png,0.25,0.0497,specific_OCR_claim;precise_count_claim
PHL1800_HL_0329,F1176,PHL1800_HL_0329.png,HL Dataset,positive,train_1823.png,0.25,0.0617,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0376,F1753,PHL1800_HL_0376.png,HL Dataset,positive,train_11571.png,0.25,0.061,precise_count_claim
PHL1800_HL_0447,F0274,PHL1800_HL_0447.png,HL Dataset,positive,train_811.png,0.25,0.0633,explicit_visual_uncertainty
PHL1800_HL_0482,F1442,PHL1800_HL_0482.png,HL Dataset,positive,train_9860.png,0.25,0.0311,explicit_visual_uncertainty
PHL1800_HL_0485,F0701,PHL1800_HL_0485.png,HL Dataset,positive,train_6936.png,0.25,0.0517,precise_count_claim
PHL1800_HL_0509,F1429,PHL1800_HL_0509.png,HL Dataset,boundary,test_850.png,0.25,0.0571,explicit_visual_uncertainty
PHL1800_HL_0542,F1444,PHL1800_HL_0542.png,HL Dataset,boundary,train_5705.png,0.25,0.0497,specific_OCR_claim
PHL1800_HL_0563,F0017,PHL1800_HL_0563.png,HL Dataset,boundary,train_6620.png,0.25,0.0503,specific_OCR_claim
PHL1800_HL_0212,F1230,PHL1800_HL_0212.png,HL Dataset,positive,train_7253.png,0.2558,0.0611,explicit_visual_uncertainty
PHL1800_HL_0430,F1125,PHL1800_HL_0430.png,HL Dataset,positive,train_3283.png,0.2564,0.0719,explicit_visual_uncertainty
PHL1800_HL_0017,F0071,PHL1800_HL_0017.png,HL Dataset,positive,train_2740.png,0.2571,0.0563,specific_OCR_claim
PHL1800_HL_0045,F1379,PHL1800_HL_0045.png,HL Dataset,positive,train_8958.png,0.2571,0.0596,explicit_visual_uncertainty
PHL1800_HL_0087,F0865,PHL1800_HL_0087.png,HL Dataset,positive,test_1164.png,0.2571,0.0508,specific_OCR_claim
PHL1800_HL_0306,F0532,PHL1800_HL_0306.png,HL Dataset,positive,train_244.png,0.2581,0.0449,specific_OCR_claim
PHL1800_HL_0370,F0570,PHL1800_HL_0370.png,HL Dataset,positive,train_10828.png,0.2581,0.0516,explicit_visual_uncertainty
PHL1800_HL_0401,F0632,PHL1800_HL_0401.png,HL Dataset,positive,train_6274.png,0.2581,0.0457,explicit_visual_uncertainty
PHL1800_HL_0408,F0733,PHL1800_HL_0408.png,HL Dataset,positive,test_667.png,0.2581,0.0491,specific_OCR_claim;precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0508,F0154,PHL1800_HL_0508.png,HL Dataset,boundary,train_9739.png,0.2581,0.0485,explicit_visual_uncertainty
PHL1800_HL_0546,F0802,PHL1800_HL_0546.png,HL Dataset,boundary,train_2126.png,0.2581,0.0506,explicit_visual_uncertainty
PHL1800_HL_0121,F0525,PHL1800_HL_0121.png,HL Dataset,positive,train_3178.png,0.2593,0.0455,explicit_visual_uncertainty
PHL1800_HL_0207,F1456,PHL1800_HL_0207.png,HL Dataset,positive,train_102.png,0.2593,0.0458,explicit_visual_uncertainty
PHL1800_HL_0342,F1168,PHL1800_HL_0342.png,HL Dataset,positive,train_6438.png,0.2609,0.06,explicit_visual_uncertainty
PHL1800_HL_0397,F1511,PHL1800_HL_0397.png,HL Dataset,positive,train_1649.png,0.2609,0.0774,explicit_visual_uncertainty
PHL1800_HL_0019,F0024,PHL1800_HL_0019.png,HL Dataset,positive,train_2532.png,0.2632,0.0621,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0213,F1253,PHL1800_HL_0213.png,HL Dataset,positive,train_9286.png,0.2632,0.0565,explicit_visual_uncertainty
PHL1800_HL_0561,F0972,PHL1800_HL_0561.png,HL Dataset,boundary,train_945.png,0.2632,0.0649,explicit_visual_uncertainty
PHL1800_HL_0156,F1134,PHL1800_HL_0156.png,HL Dataset,positive,test_956.png,0.2647,0.0563,explicit_visual_uncertainty
PHL1800_HL_0466,F0740,PHL1800_HL_0466.png,HL Dataset,positive,train_6525.png,0.2647,0.0514,explicit_visual_uncertainty
PHL1800_HL_0086,F0566,PHL1800_HL_0086.png,HL Dataset,positive,train_6863.png,0.2667,0.0488,explicit_visual_uncertainty
PHL1800_HL_0302,F0212,PHL1800_HL_0302.png,HL Dataset,positive,train_10089.png,0.2667,0.0482,explicit_visual_uncertainty
PHL1800_HL_0539,F0031,PHL1800_HL_0539.png,HL Dataset,boundary,train_3852.png,0.2667,0.0394,specific_OCR_claim
PHL1800_HL_0406,F0765,PHL1800_HL_0406.png,HL Dataset,positive,train_12092.png,0.2683,0.064,explicit_visual_uncertainty
PHL1800_HL_0502,F0466,PHL1800_HL_0502.png,HL Dataset,boundary,train_11737.png,0.2683,0.064,explicit_visual_uncertainty
PHL1800_HL_0184,F0264,PHL1800_HL_0184.png,HL Dataset,positive,train_3402.png,0.2692,0.0864,explicit_visual_uncertainty
PHL1800_HL_0173,F0697,PHL1800_HL_0173.png,HL Dataset,positive,train_9386.png,0.2703,0.0625,explicit_visual_uncertainty
PHL1800_HL_0575,F1614,PHL1800_HL_0575.png,HL Dataset,boundary,train_5496.png,0.2703,0.0637,explicit_visual_uncertainty
PHL1800_HL_0383,F1758,PHL1800_HL_0383.png,HL Dataset,positive,train_115.png,0.2708,0.0718,explicit_visual_uncertainty
PHL1800_HL_0070,F0851,PHL1800_HL_0070.png,HL Dataset,positive,train_7989.png,0.2727,0.05,explicit_visual_uncertainty
PHL1800_HL_0304,F1665,PHL1800_HL_0304.png,HL Dataset,positive,train_10282.png,0.2727,0.057,explicit_visual_uncertainty
PHL1800_HL_0412,F0953,PHL1800_HL_0412.png,HL Dataset,positive,train_12083.png,0.2727,0.0523,explicit_visual_uncertainty
PHL1800_HL_0469,F0638,PHL1800_HL_0469.png,HL Dataset,positive,train_6439.png,0.2727,0.0492,explicit_visual_uncertainty
PHL1800_HL_0598,F1200,PHL1800_HL_0598.png,HL Dataset,boundary,train_5926.png,0.2727,0.052,explicit_visual_uncertainty
PHL1800_HL_0230,F0965,PHL1800_HL_0230.png,HL Dataset,positive,train_2007.png,0.275,0.0629,explicit_visual_uncertainty
PHL1800_HL_0083,F1748,PHL1800_HL_0083.png,HL Dataset,positive,train_9330.png,0.2759,0.046,explicit_visual_uncertainty
PHL1800_HL_0185,F0692,PHL1800_HL_0185.png,HL Dataset,positive,train_4201.png,0.2759,0.0455,explicit_visual_uncertainty
PHL1800_HL_0281,F1298,PHL1800_HL_0281.png,HL Dataset,positive,train_5873.png,0.2759,0.041,explicit_visual_uncertainty
PHL1800_HL_0285,F1365,PHL1800_HL_0285.png,HL Dataset,positive,train_355.png,0.2759,0.0526,specific_OCR_claim
PHL1800_HL_0294,F1329,PHL1800_HL_0294.png,HL Dataset,positive,train_2468.png,0.2759,0.0497,explicit_visual_uncertainty
PHL1800_HL_0141,F1231,PHL1800_HL_0141.png,HL Dataset,positive,train_10649.png,0.2778,0.0513,explicit_visual_uncertainty
PHL1800_HL_0318,F0616,PHL1800_HL_0318.png,HL Dataset,positive,train_2967.png,0.2778,0.0595,explicit_visual_uncertainty
PHL1800_HL_0319,F0308,PHL1800_HL_0319.png,HL Dataset,positive,train_5716.png,0.2778,0.0559,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0172,F0780,PHL1800_HL_0172.png,HL Dataset,positive,train_13051.png,0.2791,0.0635,specific_OCR_claim
PHL1800_HL_0233,F1656,PHL1800_HL_0233.png,HL Dataset,positive,test_492.png,0.2791,0.0674,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0128,F0673,PHL1800_HL_0128.png,HL Dataset,positive,train_2695.png,0.2812,0.0588,explicit_visual_uncertainty
PHL1800_HL_0327,F1425,PHL1800_HL_0327.png,HL Dataset,positive,train_753.png,0.2812,0.0566,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0038,F0439,PHL1800_HL_0038.png,HL Dataset,positive,train_162.png,0.2821,0.0604,explicit_visual_uncertainty
PHL1800_HL_0133,F1551,PHL1800_HL_0133.png,HL Dataset,positive,train_9673.png,0.2821,0.0564,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0586,F0997,PHL1800_HL_0586.png,HL Dataset,boundary,train_608.png,0.2821,0.0683,explicit_visual_uncertainty
PHL1800_HL_0219,F0367,PHL1800_HL_0219.png,HL Dataset,positive,train_2015.png,0.2826,0.0714,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0145,F0161,PHL1800_HL_0145.png,HL Dataset,positive,train_8735.png,0.2857,0.0575,explicit_visual_uncertainty
PHL1800_HL_0217,F1205,PHL1800_HL_0217.png,HL Dataset,positive,train_930.png,0.2857,0.0428,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0284,F0621,PHL1800_HL_0284.png,HL Dataset,positive,train_2462.png,0.2857,0.0592,explicit_visual_uncertainty
PHL1800_HL_0311,F1686,PHL1800_HL_0311.png,HL Dataset,positive,train_10439.png,0.2857,0.0722,explicit_visual_uncertainty
PHL1800_HL_0440,F1293,PHL1800_HL_0440.png,HL Dataset,positive,train_7468.png,0.2857,0.058,explicit_visual_uncertainty
PHL1800_HL_0568,F0874,PHL1800_HL_0568.png,HL Dataset,boundary,train_8188.png,0.2857,0.0746,explicit_visual_uncertainty
PHL1800_HL_0144,F0899,PHL1800_HL_0144.png,HL Dataset,positive,train_3146.png,0.2895,0.0621,explicit_visual_uncertainty
PHL1800_HL_0390,F0392,PHL1800_HL_0390.png,HL Dataset,positive,train_259.png,0.2895,0.0558,explicit_visual_uncertainty
PHL1800_HL_0405,F0077,PHL1800_HL_0405.png,HL Dataset,positive,train_1065.png,0.2895,0.0621,explicit_visual_uncertainty
PHL1800_HL_0452,F0124,PHL1800_HL_0452.png,HL Dataset,positive,train_4657.png,0.2895,0.0759,specific_OCR_claim
PHL1800_HL_0476,F0576,PHL1800_HL_0476.png,HL Dataset,positive,train_6231.png,0.2895,0.0625,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0262,F0541,PHL1800_HL_0262.png,HL Dataset,positive,train_11557.png,0.2903,0.0566,precise_count_claim
PHL1800_HL_0280,F0908,PHL1800_HL_0280.png,HL Dataset,positive,train_1758.png,0.2903,0.0517,explicit_visual_uncertainty
PHL1800_HL_0488,F0393,PHL1800_HL_0488.png,HL Dataset,positive,train_1450.png,0.2903,0.0545,explicit_visual_uncertainty
PHL1800_HL_0312,F0377,PHL1800_HL_0312.png,HL Dataset,positive,train_946.png,0.2927,0.0769,specific_OCR_claim
PHL1800_HL_0029,F1313,PHL1800_HL_0029.png,HL Dataset,positive,train_12984.png,0.2941,0.0637,explicit_visual_uncertainty
PHL1800_HL_0059,F0960,PHL1800_HL_0059.png,HL Dataset,positive,train_13045.png,0.2941,0.0641,explicit_visual_uncertainty
PHL1800_HL_0161,F1445,PHL1800_HL_0161.png,HL Dataset,positive,train_2121.png,0.2941,0.0592,explicit_visual_uncertainty
PHL1800_HL_0354,F0987,PHL1800_HL_0354.png,HL Dataset,positive,train_332.png,0.2941,0.0559,explicit_visual_uncertainty
PHL1800_HL_0362,F0343,PHL1800_HL_0362.png,HL Dataset,positive,train_7849.png,0.2941,0.0581,explicit_visual_uncertainty
PHL1800_HL_0494,F0941,PHL1800_HL_0494.png,HL Dataset,positive,test_600.png,0.2941,0.0321,explicit_visual_uncertainty
PHL1800_HL_0534,F0499,PHL1800_HL_0534.png,HL Dataset,boundary,test_340.png,0.2941,0.0662,specific_OCR_claim
PHL1800_HL_0031,F0247,PHL1800_HL_0031.png,HL Dataset,positive,test_1021.png,0.2955,0.0699,precise_count_claim
PHL1800_HL_0252,F0273,PHL1800_HL_0252.png,HL Dataset,positive,train_4457.png,0.2963,0.0428,explicit_visual_uncertainty
PHL1800_HL_0523,F1700,PHL1800_HL_0523.png,HL Dataset,boundary,train_3632.png,0.2963,0.0435,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0226,F0073,PHL1800_HL_0226.png,HL Dataset,positive,train_12196.png,0.2973,0.055,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0168,F1554,PHL1800_HL_0168.png,HL Dataset,positive,train_8991.png,0.3,0.0597,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0175,F1170,PHL1800_HL_0175.png,HL Dataset,positive,test_1467.png,0.3,0.05,explicit_visual_uncertainty
PHL1800_HL_0248,F1514,PHL1800_HL_0248.png,HL Dataset,positive,train_10631.png,0.3,0.0652,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0340,F0248,PHL1800_HL_0340.png,HL Dataset,positive,train_12473.png,0.3,0.0719,explicit_visual_uncertainty
PHL1800_HL_0489,F0447,PHL1800_HL_0489.png,HL Dataset,positive,train_3803.png,0.3,0.0514,explicit_visual_uncertainty
PHL1800_HL_0078,F1411,PHL1800_HL_0078.png,HL Dataset,positive,train_3067.png,0.3023,0.0674,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0346,F0021,PHL1800_HL_0346.png,HL Dataset,positive,train_2672.png,0.303,0.0532,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0595,F0505,PHL1800_HL_0595.png,HL Dataset,boundary,train_2273.png,0.3043,0.0417,explicit_visual_uncertainty
PHL1800_HL_0001,F0476,PHL1800_HL_0001.png,HL Dataset,positive,train_10878.png,0.3056,0.0671,explicit_visual_uncertainty
PHL1800_HL_0204,F1242,PHL1800_HL_0204.png,HL Dataset,positive,train_11756.png,0.3056,0.0576,explicit_visual_uncertainty
PHL1800_HL_0553,F0451,PHL1800_HL_0553.png,HL Dataset,boundary,train_4231.png,0.3077,0.0476,explicit_visual_uncertainty
PHL1800_HL_0321,F0922,PHL1800_HL_0321.png,HL Dataset,positive,train_13217.png,0.3095,0.0739,specific_OCR_claim
PHL1800_HL_0512,F0378,PHL1800_HL_0512.png,HL Dataset,boundary,test_1050.png,0.3103,0.0604,explicit_visual_uncertainty
PHL1800_HL_0526,F0836,PHL1800_HL_0526.png,HL Dataset,boundary,train_10443.png,0.3103,0.0573,explicit_visual_uncertainty
PHL1800_HL_0192,F0225,PHL1800_HL_0192.png,HL Dataset,positive,train_43.png,0.3111,0.0714,specific_OCR_claim
PHL1800_HL_0564,F0652,PHL1800_HL_0564.png,HL Dataset,boundary,train_3775.png,0.3125,0.0752,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0298,F0347,PHL1800_HL_0298.png,HL Dataset,positive,train_6202.png,0.3143,0.0576,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0445,F0353,PHL1800_HL_0445.png,HL Dataset,positive,train_5697.png,0.3143,0.0629,specific_OCR_claim;precise_count_claim
PHL1800_HL_0544,F1412,PHL1800_HL_0544.png,HL Dataset,boundary,train_12420.png,0.3143,0.0553,explicit_visual_uncertainty
PHL1800_HL_0228,F1312,PHL1800_HL_0228.png,HL Dataset,positive,train_7601.png,0.3158,0.0538,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0460,F1776,PHL1800_HL_0460.png,HL Dataset,positive,train_5382.png,0.3158,0.0686,explicit_visual_uncertainty
PHL1800_HL_0218,F0425,PHL1800_HL_0218.png,HL Dataset,positive,train_11851.png,0.3171,0.0774,specific_OCR_claim
PHL1800_HL_0065,F1259,PHL1800_HL_0065.png,HL Dataset,positive,train_3115.png,0.3182,0.0737,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0322,F1229,PHL1800_HL_0322.png,HL Dataset,positive,train_1837.png,0.3182,0.0449,explicit_visual_uncertainty
PHL1800_HL_0379,F1326,PHL1800_HL_0379.png,HL Dataset,positive,train_12115.png,0.3182,0.0673,explicit_visual_uncertainty
PHL1800_HL_0134,F1148,PHL1800_HL_0134.png,HL Dataset,positive,test_119.png,0.32,0.0479,explicit_visual_uncertainty
PHL1800_HL_0261,F1372,PHL1800_HL_0261.png,HL Dataset,positive,test_281.png,0.32,0.0523,precise_count_claim
PHL1800_HL_0470,F0975,PHL1800_HL_0470.png,HL Dataset,positive,train_9631.png,0.32,0.0516,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0058,F0262,PHL1800_HL_0058.png,HL Dataset,positive,train_266.png,0.3214,0.05,explicit_visual_uncertainty
PHL1800_HL_0074,F1034,PHL1800_HL_0074.png,HL Dataset,positive,train_7726.png,0.3214,0.0588,explicit_visual_uncertainty
PHL1800_HL_0109,F1787,PHL1800_HL_0109.png,HL Dataset,positive,train_10368.png,0.3214,0.0672,specific_OCR_claim
PHL1800_HL_0260,F1005,PHL1800_HL_0260.png,HL Dataset,positive,train_323.png,0.3214,0.0479,explicit_visual_uncertainty
PHL1800_HL_0270,F1043,PHL1800_HL_0270.png,HL Dataset,positive,train_3415.png,0.3214,0.0446,explicit_visual_uncertainty
PHL1800_HL_0348,F1648,PHL1800_HL_0348.png,HL Dataset,positive,train_1789.png,0.3214,0.0526,explicit_visual_uncertainty
PHL1800_HL_0541,F1284,PHL1800_HL_0541.png,HL Dataset,boundary,train_5272.png,0.3214,0.0604,explicit_visual_uncertainty
PHL1800_HL_0041,F1135,PHL1800_HL_0041.png,HL Dataset,positive,train_11239.png,0.3226,0.0595,explicit_visual_uncertainty
PHL1800_HL_0127,F1643,PHL1800_HL_0127.png,HL Dataset,positive,train_12793.png,0.3226,0.0585,explicit_visual_uncertainty
PHL1800_HL_0158,F1324,PHL1800_HL_0158.png,HL Dataset,positive,train_13158.png,0.3226,0.0649,explicit_visual_uncertainty
PHL1800_HL_0259,F1257,PHL1800_HL_0259.png,HL Dataset,positive,train_12050.png,0.3226,0.0578,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0305,F1028,PHL1800_HL_0305.png,HL Dataset,positive,train_7631.png,0.3226,0.0606,precise_count_claim
PHL1800_HL_0528,F0861,PHL1800_HL_0528.png,HL Dataset,boundary,train_7920.png,0.3226,0.0571,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0574,F0547,PHL1800_HL_0574.png,HL Dataset,boundary,train_6585.png,0.3226,0.0568,explicit_visual_uncertainty
PHL1800_HL_0011,F0473,PHL1800_HL_0011.png,HL Dataset,positive,train_2834.png,0.3235,0.0582,explicit_visual_uncertainty
PHL1800_HL_0338,F0887,PHL1800_HL_0338.png,HL Dataset,positive,train_9075.png,0.3235,0.0598,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0432,F0072,PHL1800_HL_0432.png,HL Dataset,positive,train_5897.png,0.3235,0.0558,precise_count_claim
PHL1800_HL_0450,F1053,PHL1800_HL_0450.png,HL Dataset,positive,test_323.png,0.3235,0.0601,precise_count_claim
PHL1800_HL_0498,F1495,PHL1800_HL_0498.png,HL Dataset,positive,train_4904.png,0.3235,0.0647,explicit_visual_uncertainty
PHL1800_HL_0235,F0007,PHL1800_HL_0235.png,HL Dataset,positive,train_7361.png,0.3243,0.0674,explicit_visual_uncertainty
PHL1800_HL_0377,F0374,PHL1800_HL_0377.png,HL Dataset,positive,train_12795.png,0.3256,0.0722,explicit_visual_uncertainty
PHL1800_HL_0154,F0853,PHL1800_HL_0154.png,HL Dataset,positive,train_933.png,0.3333,0.0649,explicit_visual_uncertainty
PHL1800_HL_0258,F0558,PHL1800_HL_0258.png,HL Dataset,positive,train_9220.png,0.3333,0.0526,specific_OCR_claim;precise_count_claim
PHL1800_HL_0283,F0552,PHL1800_HL_0283.png,HL Dataset,positive,test_1260.png,0.3333,0.0909,specific_OCR_claim
PHL1800_HL_0313,F1002,PHL1800_HL_0313.png,HL Dataset,positive,train_2028.png,0.3333,0.0574,explicit_visual_uncertainty
PHL1800_HL_0386,F0657,PHL1800_HL_0386.png,HL Dataset,positive,train_1272.png,0.3333,0.0506,explicit_visual_uncertainty
PHL1800_HL_0396,F0658,PHL1800_HL_0396.png,HL Dataset,positive,train_8243.png,0.3333,0.0675,explicit_visual_uncertainty
PHL1800_HL_0424,F0973,PHL1800_HL_0424.png,HL Dataset,positive,train_12434.png,0.3333,0.061,explicit_visual_uncertainty
PHL1800_HL_0483,F0103,PHL1800_HL_0483.png,HL Dataset,positive,train_5374.png,0.3333,0.0608,explicit_visual_uncertainty
PHL1800_HL_0536,F0617,PHL1800_HL_0536.png,HL Dataset,boundary,train_1477.png,0.3333,0.0714,explicit_visual_uncertainty
PHL1800_HL_0558,F1136,PHL1800_HL_0558.png,HL Dataset,boundary,train_7647.png,0.3333,0.0449,explicit_visual_uncertainty
PHL1800_HL_0395,F0433,PHL1800_HL_0395.png,HL Dataset,positive,train_3365.png,0.3396,0.0874,explicit_visual_uncertainty
PHL1800_HL_0404,F0113,PHL1800_HL_0404.png,HL Dataset,positive,train_13082.png,0.3415,0.0725,precise_count_claim
PHL1800_HL_0007,F1353,PHL1800_HL_0007.png,HL Dataset,positive,train_6494.png,0.3421,0.0674,specific_OCR_claim;precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0102,F0764,PHL1800_HL_0102.png,HL Dataset,positive,train_11147.png,0.3429,0.08,explicit_visual_uncertainty
PHL1800_HL_0387,F1478,PHL1800_HL_0387.png,HL Dataset,positive,train_11771.png,0.3429,0.0732,specific_OCR_claim
PHL1800_HL_0093,F1122,PHL1800_HL_0093.png,HL Dataset,positive,train_4009.png,0.3438,0.078,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0114,F1459,PHL1800_HL_0114.png,HL Dataset,positive,test_886.png,0.3438,0.0696,explicit_visual_uncertainty
PHL1800_HL_0462,F0005,PHL1800_HL_0462.png,HL Dataset,positive,train_9503.png,0.3448,0.0588,explicit_visual_uncertainty
PHL1800_HL_0057,F1081,PHL1800_HL_0057.png,HL Dataset,positive,train_12146.png,0.3478,0.0925,explicit_visual_uncertainty
PHL1800_HL_0420,F1448,PHL1800_HL_0420.png,HL Dataset,positive,train_7577.png,0.3478,0.0447,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0076,F1604,PHL1800_HL_0076.png,HL Dataset,positive,train_13181.png,0.35,0.0606,explicit_visual_uncertainty
PHL1800_HL_0095,F0594,PHL1800_HL_0095.png,HL Dataset,positive,train_11836.png,0.35,0.0782,explicit_visual_uncertainty
PHL1800_HL_0350,F1573,PHL1800_HL_0350.png,HL Dataset,positive,train_7686.png,0.35,0.0903,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0238,F0820,PHL1800_HL_0238.png,HL Dataset,positive,train_284.png,0.3514,0.0667,specific_OCR_claim
PHL1800_HL_0433,F1392,PHL1800_HL_0433.png,HL Dataset,positive,train_7306.png,0.3514,0.0793,explicit_visual_uncertainty
PHL1800_HL_0403,F0020,PHL1800_HL_0403.png,HL Dataset,positive,train_3959.png,0.3542,0.0895,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0064,F0671,PHL1800_HL_0064.png,HL Dataset,positive,train_2582.png,0.3548,0.0561,explicit_visual_uncertainty
PHL1800_HL_0296,F1006,PHL1800_HL_0296.png,HL Dataset,positive,test_1110.png,0.3548,0.084,explicit_visual_uncertainty
PHL1800_HL_0422,F0224,PHL1800_HL_0422.png,HL Dataset,positive,test_62.png,0.3548,0.0618,explicit_visual_uncertainty
PHL1800_HL_0151,F0787,PHL1800_HL_0151.png,HL Dataset,positive,train_5286.png,0.3571,0.0769,specific_OCR_claim
PHL1800_HL_0552,F0676,PHL1800_HL_0552.png,HL Dataset,boundary,train_5721.png,0.3571,0.0735,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0316,F1618,PHL1800_HL_0316.png,HL Dataset,positive,train_2204.png,0.3611,0.0699,specific_OCR_claim
PHL1800_HL_0337,F0985,PHL1800_HL_0337.png,HL Dataset,positive,train_10409.png,0.3611,0.0813,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0411,F0143,PHL1800_HL_0411.png,HL Dataset,positive,train_5050.png,0.3611,0.0769,specific_OCR_claim
PHL1800_HL_0163,F1771,PHL1800_HL_0163.png,HL Dataset,positive,train_591.png,0.3636,0.0774,explicit_visual_uncertainty
PHL1800_HL_0090,F1672,PHL1800_HL_0090.png,HL Dataset,positive,train_9689.png,0.3704,0.0667,specific_OCR_claim
PHL1800_HL_0325,F1532,PHL1800_HL_0325.png,HL Dataset,positive,train_6353.png,0.3714,0.0828,explicit_visual_uncertainty
PHL1800_HL_0221,F0798,PHL1800_HL_0221.png,HL Dataset,positive,train_6911.png,0.375,0.0978,explicit_visual_uncertainty
PHL1800_HL_0234,F0579,PHL1800_HL_0234.png,HL Dataset,positive,train_4439.png,0.375,0.0538,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0240,F0443,PHL1800_HL_0240.png,HL Dataset,positive,train_6484.png,0.375,0.0672,explicit_visual_uncertainty
PHL1800_HL_0328,F1347,PHL1800_HL_0328.png,HL Dataset,positive,train_7648.png,0.375,0.0976,explicit_visual_uncertainty
PHL1800_HL_0372,F1676,PHL1800_HL_0372.png,HL Dataset,positive,train_7511.png,0.375,0.0915,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0399,F1465,PHL1800_HL_0399.png,HL Dataset,positive,train_8797.png,0.375,0.0829,precise_count_claim
PHL1800_HL_0517,F0303,PHL1800_HL_0517.png,HL Dataset,boundary,train_1299.png,0.375,0.0759,explicit_visual_uncertainty
PHL1800_HL_0545,F0620,PHL1800_HL_0545.png,HL Dataset,boundary,train_9248.png,0.375,0.0692,explicit_visual_uncertainty
PHL1800_HL_0351,F1664,PHL1800_HL_0351.png,HL Dataset,positive,train_663.png,0.3784,0.094,specific_OCR_claim
PHL1800_HL_0468,F0016,PHL1800_HL_0468.png,HL Dataset,positive,train_1576.png,0.3784,0.0737,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0117,F1762,PHL1800_HL_0117.png,HL Dataset,positive,train_10266.png,0.3793,0.078,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0271,F0938,PHL1800_HL_0271.png,HL Dataset,positive,train_11712.png,0.3793,0.0692,precise_count_claim
PHL1800_HL_0409,F0153,PHL1800_HL_0409.png,HL Dataset,positive,train_2961.png,0.3793,0.055,explicit_visual_uncertainty
PHL1800_HL_0206,F0366,PHL1800_HL_0206.png,HL Dataset,positive,train_5086.png,0.3824,0.0872,explicit_visual_uncertainty
PHL1800_HL_0336,F0957,PHL1800_HL_0336.png,HL Dataset,positive,train_7189.png,0.3824,0.0828,explicit_visual_uncertainty
PHL1800_HL_0570,F0453,PHL1800_HL_0570.png,HL Dataset,boundary,test_1208.png,0.3846,0.0654,explicit_visual_uncertainty
PHL1800_HL_0149,F0729,PHL1800_HL_0149.png,HL Dataset,positive,train_10126.png,0.3871,0.0719,specific_OCR_claim
PHL1800_HL_0246,F0791,PHL1800_HL_0246.png,HL Dataset,positive,train_12221.png,0.3871,0.0574,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0040,F1449,PHL1800_HL_0040.png,HL Dataset,positive,train_12368.png,0.3889,0.0795,specific_OCR_claim
PHL1800_HL_0082,F0230,PHL1800_HL_0082.png,HL Dataset,positive,train_936.png,0.3889,0.0897,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0434,F0719,PHL1800_HL_0434.png,HL Dataset,positive,test_448.png,0.3913,0.0514,precise_count_claim
PHL1800_HL_0567,F0006,PHL1800_HL_0567.png,HL Dataset,boundary,train_7540.png,0.3913,0.0526,explicit_visual_uncertainty
PHL1800_HL_0426,F0313,PHL1800_HL_0426.png,HL Dataset,positive,test_1037.png,0.3939,0.0616,specific_OCR_claim;precise_count_claim
PHL1800_HL_0021,F1000,PHL1800_HL_0021.png,HL Dataset,positive,train_1981.png,0.4,0.08,specific_OCR_claim;explicit_visual_uncertainty
